WHO_REGION,ISO_code,Cname,Continent,Vaccine,Percent_covrage
WPR,JPN,Japan,Asia,PCV3,99.0
WPR,JPN,Japan,Asia,PerCV4,99.0
WPR,JPN,Japan,Asia,Pol3,99.0
WPR,JPN,Japan,Asia,RCV1,97.0
WPR,JPN,Japan,Asia,TTCV4,99.0
WPR,JPN,Japan,Asia,TTCV5,77.0
EMR,JOR,Jordan,Asia,BCG,94.0
EMR,JOR,Jordan,Asia,DiphCV4,89.0
EMR,JOR,Jordan,Asia,DTP1,95.0
EMR,JOR,Jordan,Asia,DTP3,96.0
EMR,JOR,Jordan,Asia,HepB3,96.0
EMR,JOR,Jordan,Asia,Hib3,96.0
EMR,JOR,Jordan,Asia,IPV1,95.0
EMR,JOR,Jordan,Asia,MCV1,92.0
EMR,JOR,Jordan,Asia,MCV2,96.0
EMR,JOR,Jordan,Asia,PerCV4,89.0
EMR,JOR,Jordan,Asia,Pol3,92.0
EMR,JOR,Jordan,Asia,RCV1,96.0
EMR,JOR,Jordan,Asia,Rota1,94.0
EMR,JOR,Jordan,Asia,RotaC,93.0
EMR,JOR,Jordan,Asia,TT2plus,32.0
EMR,JOR,Jordan,Asia,TTCV4,89.0
EMR,JOR,Jordan,Asia,VAD1,92.0
EUR,KAZ,Kazakhstan,Asia,BCG,95.0
EUR,KAZ,Kazakhstan,Asia,DiphCV4,97.0
EUR,KAZ,Kazakhstan,Asia,DiphCV5,99.0
EUR,KAZ,Kazakhstan,Asia,DiphCV6,97.0
EUR,KAZ,Kazakhstan,Asia,DTP1,99.0
EUR,KAZ,Kazakhstan,Asia,DTP3,98.0
EUR,KAZ,Kazakhstan,Asia,HepB_BD,95.0
EUR,KAZ,Kazakhstan,Asia,HepB_BDall,97.0
EUR,KAZ,Kazakhstan,Asia,HepB3,98.0
EUR,KAZ,Kazakhstan,Asia,Hib3,98.0
EUR,KAZ,Kazakhstan,Asia,IPV1,99.0
EUR,KAZ,Kazakhstan,Asia,MCV1,99.0
EUR,KAZ,Kazakhstan,Asia,MCV2,98.0
EUR,KAZ,Kazakhstan,Asia,PCV1,96.0
EUR,KAZ,Kazakhstan,Asia,PCV2,94.0
EUR,KAZ,Kazakhstan,Asia,PCV3,95.0
EUR,KAZ,Kazakhstan,Asia,PerCV4,97.0
EUR,KAZ,Kazakhstan,Asia,Pol3,98.0
EUR,KAZ,Kazakhstan,Asia,RCV1,99.0
EUR,KAZ,Kazakhstan,Asia,TTCV4,97.0
EUR,KAZ,Kazakhstan,Asia,TTCV5,99.0
EUR,KAZ,Kazakhstan,Asia,TTCV6,97.0
EUR,KAZ,Kazakhstan,Asia,Typhoid,93.0
AFR,KEN,Kenya,Africa,BCG,82.0
AFR,KEN,Kenya,Africa,DTP1,85.0
AFR,KEN,Kenya,Africa,DTP3,81.0
AFR,KEN,Kenya,Africa,HepB3,81.0
AFR,KEN,Kenya,Africa,Hib3,81.0
AFR,KEN,Kenya,Africa,IPV1,77.0
AFR,KEN,Kenya,Africa,MCV1,79.0
AFR,KEN,Kenya,Africa,MCV2,45.0
AFR,KEN,Kenya,Africa,PAB,61.0
AFR,KEN,Kenya,Africa,PCV1,85.0
AFR,KEN,Kenya,Africa,PCV2,81.0
AFR,KEN,Kenya,Africa,PCV3,81.0
AFR,KEN,Kenya,Africa,Pol3,84.0
AFR,KEN,Kenya,Africa,RCV1,79.0
AFR,KEN,Kenya,Africa,Rota1,80.0
AFR,KEN,Kenya,Africa,RotaC,78.0
AFR,KEN,Kenya,Africa,TT2plus,61.0
AFR,KEN,Kenya,Africa,YFV,47.0
WPR,KIR,Kiribati,Australia,BCG,99.0
WPR,KIR,Kiribati,Australia,DTP1,99.0
WPR,KIR,Kiribati,Australia,DTP3,95.0
WPR,KIR,Kiribati,Australia,HepB_BD,98.0
WPR,KIR,Kiribati,Australia,HepB_BDall,100.0
WPR,KIR,Kiribati,Australia,HepB3,95.0
WPR,KIR,Kiribati,Australia,Hib3,95.0
WPR,KIR,Kiribati,Australia,IPV1,92.0
WPR,KIR,Kiribati,Australia,MCV1,84.0
WPR,KIR,Kiribati,Australia,MCV2,99.0
WPR,KIR,Kiribati,Australia,PCV1,99.0
WPR,KIR,Kiribati,Australia,PCV2,99.0
WPR,KIR,Kiribati,Australia,PCV3,94.0
WPR,KIR,Kiribati,Australia,Pol3,93.0
WPR,KIR,Kiribati,Australia,RCV1,84.0
WPR,KIR,Kiribati,Australia,Rota1,99.0
WPR,KIR,Kiribati,Australia,RotaC,97.0
WPR,KIR,Kiribati,Australia,TT2plus,66.0
WPR,KIR,Kiribati,Australia,VAD1,99.0
EUR,KGZ,Kyrgyzstan,Asia,BCG,97.0
EUR,KGZ,Kyrgyzstan,Asia,DiphCV4,97.0
EUR,KGZ,Kyrgyzstan,Asia,DiphCV5,96.0
EUR,KGZ,Kyrgyzstan,Asia,DiphCV6,96.0
EUR,KGZ,Kyrgyzstan,Asia,DTP1,98.0
EUR,KGZ,Kyrgyzstan,Asia,DTP3,94.0
EUR,KGZ,Kyrgyzstan,Asia,HepB_BD,97.0
EUR,KGZ,Kyrgyzstan,Asia,IPV1,54.0
EUR,KGZ,Kyrgyzstan,Asia,MCV1,96.0
EUR,KGZ,Kyrgyzstan,Asia,MCV2,96.0
EUR,KGZ,Kyrgyzstan,Asia,PCV1,99.0
EUR,KGZ,Kyrgyzstan,Asia,PCV2,93.0
EUR,KGZ,Kyrgyzstan,Asia,PCV3,92.0
EUR,KGZ,Kyrgyzstan,Asia,PerCV4,97.0
EUR,KGZ,Kyrgyzstan,Asia,Pol3,92.0
EUR,KGZ,Kyrgyzstan,Asia,RCV1,96.0
EUR,KGZ,Kyrgyzstan,Asia,TTCV4,97.0
EUR,KGZ,Kyrgyzstan,Asia,TTCV5,96.0
EUR,KGZ,Kyrgyzstan,Asia,TTCV6,96.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,BCG,79.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,DTP1,86.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,DTP3,84.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,HepB_BD,55.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,HepB_BDall,60.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,HepB3,84.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,Hib3,84.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,IPV1,76.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,JapEnc,60.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,MCV1,79.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,MCV2,67.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,PCV1,86.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,PCV2,84.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,PCV3,83.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,Pol3,84.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,RCV1,79.0
WPR,LAO,Lao People's Democratic Republic (the),Asia,TT2plus,37.0
EUR,LVA,Latvia,Europe,BCG,95.0
EUR,LVA,Latvia,Europe,DiphCV4,92.0
EUR,LVA,Latvia,Europe,DiphCV5,93.0
EUR,LVA,Latvia,Europe,DiphCV6,89.0
EUR,LVA,Latvia,Europe,DTP1,97.0
EUR,LVA,Latvia,Europe,DTP3,96.0
EUR,LVA,Latvia,Europe,HepB_BD,98.0
EUR,LVA,Latvia,Europe,HepB3,96.0
EUR,LVA,Latvia,Europe,Hib3,96.0
EUR,LVA,Latvia,Europe,HPVfem,48.0
EUR,LVA,Latvia,Europe,IPV1,97.0
EUR,LVA,Latvia,Europe,MCV1,98.0
EUR,LVA,Latvia,Europe,MCV2,94.0
EUR,LVA,Latvia,Europe,PCV1,93.0
EUR,LVA,Latvia,Europe,PCV2,93.0
EUR,LVA,Latvia,Europe,PCV3,84.0
EUR,LVA,Latvia,Europe,PerCV4,92.0
EUR,LVA,Latvia,Europe,Pol3,96.0
EUR,LVA,Latvia,Europe,RCV1,98.0
EUR,LVA,Latvia,Europe,Rota1,90.0
EUR,LVA,Latvia,Europe,RotaC,79.0
EUR,LVA,Latvia,Europe,TTCV4,92.0
EUR,LVA,Latvia,Europe,TTCV5,99.0
EUR,LVA,Latvia,Europe,TTCV6,89.0
EMR,LBN,Lebanon,Asia,DiphCV4,90.0
EMR,LBN,Lebanon,Asia,DiphCV5,70.0
EMR,LBN,Lebanon,Asia,DTP1,95.0
EMR,LBN,Lebanon,Asia,DTP3,94.0
EMR,LBN,Lebanon,Asia,HepB_BD,98.0
EMR,LBN,Lebanon,Asia,HepB3,94.0
EMR,LBN,Lebanon,Asia,Hib3,94.0
EMR,LBN,Lebanon,Asia,IPV1,97.0
EMR,LBN,Lebanon,Asia,MCV1,92.0
EMR,LBN,Lebanon,Asia,MCV2,81.0
EMR,LBN,Lebanon,Asia,PCV1,93.0
EMR,LBN,Lebanon,Asia,PCV2,90.0
EMR,LBN,Lebanon,Asia,PerCV4,90.0
EMR,LBN,Lebanon,Asia,Pol3,96.0
EMR,LBN,Lebanon,Asia,RCV1,92.0
EMR,LBN,Lebanon,Asia,TTCV4,90.0
EMR,LBN,Lebanon,Asia,TTCV5,70.0
AFR,LSO,Lesotho,Africa,BCG,86.0
AFR,LSO,Lesotho,Africa,DTP1,85.0
AFR,LSO,Lesotho,Africa,DTP3,83.0
AFR,LSO,Lesotho,Africa,HepB3,83.0
AFR,LSO,Lesotho,Africa,Hib3,83.0
AFR,LSO,Lesotho,Africa,IPV1,39.0
AFR,LSO,Lesotho,Africa,MCV1,61.0
AFR,LSO,Lesotho,Africa,MCV2,47.0
AFR,LSO,Lesotho,Africa,PCV1,85.0
AFR,LSO,Lesotho,Africa,PCV2,85.0
AFR,LSO,Lesotho,Africa,PCV3,83.0
AFR,LSO,Lesotho,Africa,Pol3,83.0
AFR,LSO,Lesotho,Africa,RCV1,61.0
AFR,LSO,Lesotho,Africa,Rota1,78.0
AFR,LSO,Lesotho,Africa,RotaC,70.0
AFR,LSO,Lesotho,Africa,TT2plus,85.0
AFR,LSO,Lesotho,Africa,VAD1,63.0
AFR,LBR,Liberia,Africa,BCG,92.0
AFR,LBR,Liberia,Africa,DTP1,99.0
AFR,LBR,Liberia,Africa,DTP3,97.0
AFR,LBR,Liberia,Africa,HepB3,97.0
AFR,LBR,Liberia,Africa,Hib3,97.0
AFR,LBR,Liberia,Africa,IPV1,82.0
AFR,LBR,Liberia,Africa,MCV1,91.0
AFR,LBR,Liberia,Africa,PCV1,99.0
AFR,LBR,Liberia,Africa,PCV2,92.0
AFR,LBR,Liberia,Africa,PCV3,97.0
AFR,LBR,Liberia,Africa,Pol3,97.0
AFR,LBR,Liberia,Africa,Rota1,99.0
AFR,LBR,Liberia,Africa,RotaC,87.0
AFR,LBR,Liberia,Africa,TT2plus,74.0
AFR,LBR,Liberia,Africa,TTCV4,2.0
AFR,LBR,Liberia,Africa,TTCV5,1.0
AFR,LBR,Liberia,Africa,VAD1,2.0
AFR,LBR,Liberia,Africa,YFV,84.0
EMR,LBY,Libya,Africa,BCG,99.0
EMR,LBY,Libya,Africa,DiphCV4,97.0
EMR,LBY,Libya,Africa,DiphCV5,97.0
EMR,LBY,Libya,Africa,DiphCV6,97.0
EMR,LBY,Libya,Africa,DTP1,98.0
EMR,LBY,Libya,Africa,DTP3,97.0
EMR,LBY,Libya,Africa,HepB_BDall,99.0
EMR,LBY,Libya,Africa,HepB3,97.0
EMR,LBY,Libya,Africa,Hib3,97.0
EMR,LBY,Libya,Africa,IPV1,98.0
EMR,LBY,Libya,Africa,MCV1,97.0
EMR,LBY,Libya,Africa,MCV2,96.0
EMR,LBY,Libya,Africa,PCV1,98.0
EMR,LBY,Libya,Africa,PCV2,97.0
EMR,LBY,Libya,Africa,PCV3,96.0
EMR,LBY,Libya,Africa,PerCV4,97.0
EMR,LBY,Libya,Africa,Pol3,97.0
EMR,LBY,Libya,Africa,RCV1,97.0
EMR,LBY,Libya,Africa,Rota1,98.0
EMR,LBY,Libya,Africa,RotaC,97.0
EMR,LBY,Libya,Africa,TTCV4,97.0
EMR,LBY,Libya,Africa,TTCV5,97.0
EMR,LBY,Libya,Africa,TTCV6,97.0
EUR,LTU,Lithuania,Europe,BCG,96.0
EUR,LTU,Lithuania,Europe,DiphCV4,90.0
EUR,LTU,Lithuania,Europe,DiphCV5,92.0
EUR,LTU,Lithuania,Europe,DiphCV6,94.0
EUR,LTU,Lithuania,Europe,DTP1,95.0
EUR,LTU,Lithuania,Europe,DTP3,92.0
EUR,LTU,Lithuania,Europe,HepB3,93.0
EUR,LTU,Lithuania,Europe,Hib3,92.0
EUR,LTU,Lithuania,Europe,HPVfem,65.0
EUR,LTU,Lithuania,Europe,IPV1,95.0
EUR,LTU,Lithuania,Europe,MCV1,92.0
EUR,LTU,Lithuania,Europe,MCV2,92.0
EUR,LTU,Lithuania,Europe,PCV1,83.0
EUR,LTU,Lithuania,Europe,PCV2,66.0
EUR,LTU,Lithuania,Europe,PCV3,82.0
EUR,LTU,Lithuania,Europe,PerCV4,90.0
EUR,LTU,Lithuania,Europe,Pol3,92.0
EUR,LTU,Lithuania,Europe,RCV1,92.0
EUR,LTU,Lithuania,Europe,Rota1,33.0
EUR,LTU,Lithuania,Europe,RotaC,1.0
EUR,LTU,Lithuania,Europe,TTCV4,90.0
EUR,LTU,Lithuania,Europe,TTCV5,92.0
EUR,LTU,Lithuania,Europe,TTCV6,94.0
EUR,LUX,Luxembourg,Europe,DTP1,99.0
EUR,LUX,Luxembourg,Europe,DTP3,99.0
EUR,LUX,Luxembourg,Europe,HepB3,96.0
EUR,LUX,Luxembourg,Europe,Hib3,99.0
EUR,LUX,Luxembourg,Europe,IPV1,99.0
EUR,LUX,Luxembourg,Europe,MCV1,99.0
EUR,LUX,Luxembourg,Europe,MCV2,90.0
EUR,LUX,Luxembourg,Europe,PCV3,96.0
EUR,LUX,Luxembourg,Europe,Pol3,99.0
EUR,LUX,Luxembourg,Europe,RCV1,99.0
EUR,LUX,Luxembourg,Europe,rotac,89.0
AFR,MDG,Madagascar,Africa,BCG,91.0
AFR,MDG,Madagascar,Africa,DTP1,97.0
AFR,MDG,Madagascar,Africa,DTP3,91.0
AFR,MDG,Madagascar,Africa,HepB3,91.0
AFR,MDG,Madagascar,Africa,Hib3,91.0
AFR,MDG,Madagascar,Africa,IPV1,86.0
AFR,MDG,Madagascar,Africa,MCV1,85.0
AFR,MDG,Madagascar,Africa,PCV1,96.0
AFR,MDG,Madagascar,Africa,PCV2,91.0
AFR,MDG,Madagascar,Africa,PCV3,91.0
AFR,MDG,Madagascar,Africa,Pol3,91.0
AFR,MDG,Madagascar,Africa,Rota1,95.0
AFR,MDG,Madagascar,Africa,RotaC,89.0
AFR,MDG,Madagascar,Africa,TT2plus,51.0
AFR,MDG,Madagascar,Africa,VAD1,95.0
AFR,MWI,Malawi,Africa,BCG,92.0
AFR,MWI,Malawi,Africa,DTP1,96.0
AFR,MWI,Malawi,Africa,DTP3,92.0
AFR,MWI,Malawi,Africa,HepB3,92.0
AFR,MWI,Malawi,Africa,Hib3,92.0
AFR,MWI,Malawi,Africa,MCV1,87.0
AFR,MWI,Malawi,Africa,MCV2,72.0
AFR,MWI,Malawi,Africa,PAB,82.0
AFR,MWI,Malawi,Africa,PCV1,96.0
AFR,MWI,Malawi,Africa,PCV2,92.0
AFR,MWI,Malawi,Africa,PCV3,92.0
AFR,MWI,Malawi,Africa,Pol3,91.0
AFR,MWI,Malawi,Africa,RCV1,87.0
AFR,MWI,Malawi,Africa,Rota1,95.0
AFR,MWI,Malawi,Africa,RotaC,90.0
AFR,MWI,Malawi,Africa,TT2plus,67.0
WPR,MYS,Malaysia,Asia,DiphCV4,99.0
WPR,MYS,Malaysia,Asia,DTP1,95.0
WPR,MYS,Malaysia,Asia,DTP3,99.0
WPR,MYS,Malaysia,Asia,HepB_BD,95.0
WPR,MYS,Malaysia,Asia,HepB_BDall,95.0
WPR,MYS,Malaysia,Asia,HepB3,99.0
WPR,MYS,Malaysia,Asia,Hib3,99.0
WPR,MYS,Malaysia,Asia,HPVfem,98.0
WPR,MYS,Malaysia,Asia,MCV1,96.0
WPR,MYS,Malaysia,Asia,MCV2,90.0
WPR,MYS,Malaysia,Asia,PerCV4,99.0
WPR,MYS,Malaysia,Asia,Pol3,99.0
WPR,MYS,Malaysia,Asia,RCV1,96.0
WPR,MYS,Malaysia,Asia,TT2plus,93.0
WPR,MYS,Malaysia,Asia,TTCV4,99.0
SEAR,MDV,Maldives,Asia,BCG,99.0
SEAR,MDV,Maldives,Asia,DTP1,99.0
SEAR,MDV,Maldives,Asia,DTP3,99.0
SEAR,MDV,Maldives,Asia,HepB_BD,99.0
SEAR,MDV,Maldives,Asia,HepB_BDall,99.0
SEAR,MDV,Maldives,Asia,HepB3,99.0
SEAR,MDV,Maldives,Asia,Hib3,99.0
SEAR,MDV,Maldives,Asia,IPV1,99.0
SEAR,MDV,Maldives,Asia,MCV1,99.0
SEAR,MDV,Maldives,Asia,MCV2,99.0
SEAR,MDV,Maldives,Asia,Pol3,99.0
SEAR,MDV,Maldives,Asia,RCV1,99.0
SEAR,MDV,Maldives,Asia,TT2plus,99.0
SEAR,MDV,Maldives,Asia,VAD1,99.0
AFR,MLI,Mali,Africa,BCG,77.0
AFR,MLI,Mali,Africa,DTP1,80.0
AFR,MLI,Mali,Africa,DTP3,72.0
AFR,MLI,Mali,Africa,HepB3,72.0
AFR,MLI,Mali,Africa,Hib3,72.0
AFR,MLI,Mali,Africa,HPVfem,99.0
AFR,MLI,Mali,Africa,IPV1,56.0
AFR,MLI,Mali,Africa,MCV1,72.0
AFR,MLI,Mali,Africa,MenA,70.0
AFR,MLI,Mali,Africa,PCV1,99.0
AFR,MLI,Mali,Africa,PCV2,99.0
AFR,MLI,Mali,Africa,PCV3,63.0
AFR,MLI,Mali,Africa,Pol3,54.0
AFR,MLI,Mali,Africa,Rota1,98.0
AFR,MLI,Mali,Africa,RotaC,60.0
AFR,MLI,Mali,Africa,TT2plus,60.0
AFR,MLI,Mali,Africa,VAD1,20.0
AFR,MLI,Mali,Africa,YFV,68.0
EUR,MLT,Malta,Europe,DiphCV4,95.0
EUR,MLT,Malta,Europe,DiphCV5,70.0
EUR,MLT,Malta,Europe,DTP1,99.0
EUR,MLT,Malta,Europe,DTP3,97.0
EUR,MLT,Malta,Europe,HepB3,98.0
EUR,MLT,Malta,Europe,Hib3,97.0
EUR,MLT,Malta,Europe,HPVfem,89.0
EUR,MLT,Malta,Europe,IPV1,99.0
EUR,MLT,Malta,Europe,MCV1,96.0
EUR,MLT,Malta,Europe,MCV2,95.0
EUR,MLT,Malta,Europe,PerCV4,95.0
EUR,MLT,Malta,Europe,Pol3,97.0
EUR,MLT,Malta,Europe,RCV1,96.0
EUR,MLT,Malta,Europe,TTCV4,95.0
EUR,MLT,Malta,Europe,TTCV5,70.0
WPR,MHL,Marshall Islands (the),Australia,BCG,98.0
WPR,MHL,Marshall Islands (the),Australia,DiphCV4,62.0
WPR,MHL,Marshall Islands (the),Australia,DiphCV5,36.0
WPR,MHL,Marshall Islands (the),Australia,DTP1,97.0
WPR,MHL,Marshall Islands (the),Australia,DTP3,81.0
WPR,MHL,Marshall Islands (the),Australia,HepB_BD,83.0
WPR,MHL,Marshall Islands (the),Australia,HepB_BDall,99.0
WPR,MHL,Marshall Islands (the),Australia,HepB3,84.0
WPR,MHL,Marshall Islands (the),Australia,Hib3,72.0
WPR,MHL,Marshall Islands (the),Australia,HPVfem,35.0
WPR,MHL,Marshall Islands (the),Australia,IPV1,97.0
WPR,MHL,Marshall Islands (the),Australia,MCV1,83.0
WPR,MHL,Marshall Islands (the),Australia,MCV2,61.0
WPR,MHL,Marshall Islands (the),Australia,PCV1,96.0
WPR,MHL,Marshall Islands (the),Australia,PCV2,85.0
WPR,MHL,Marshall Islands (the),Australia,PCV3,67.0
WPR,MHL,Marshall Islands (the),Australia,PerCV4,62.0
WPR,MHL,Marshall Islands (the),Australia,Pol3,80.0
WPR,MHL,Marshall Islands (the),Australia,RCV1,83.0
WPR,MHL,Marshall Islands (the),Australia,Rota1,75.0
WPR,MHL,Marshall Islands (the),Australia,RotaC,42.0
WPR,MHL,Marshall Islands (the),Australia,TT2plus,33.0
WPR,MHL,Marshall Islands (the),Australia,TTCV4,62.0
WPR,MHL,Marshall Islands (the),Australia,TTCV5,36.0
AFR,MRT,Mauritania,Africa,BCG,98.0
AFR,MRT,Mauritania,Africa,DTP1,95.0
AFR,MRT,Mauritania,Africa,DTP3,90.0
AFR,MRT,Mauritania,Africa,HepB_BDall,58.0
AFR,MRT,Mauritania,Africa,HepB3,90.0
AFR,MRT,Mauritania,Africa,Hib3,90.0
AFR,MRT,Mauritania,Africa,IPV1,85.0
AFR,MRT,Mauritania,Africa,MCV1,86.0
AFR,MRT,Mauritania,Africa,PCV1,95.0
AFR,MRT,Mauritania,Africa,PCV2,90.0
AFR,MRT,Mauritania,Africa,PCV3,88.0
AFR,MRT,Mauritania,Africa,Pol3,87.0
AFR,MRT,Mauritania,Africa,RCV1,86.0
AFR,MRT,Mauritania,Africa,Rota1,95.0
AFR,MRT,Mauritania,Africa,RotaC,89.0
AFR,MRT,Mauritania,Africa,TT2plus,31.0
AFR,MUS,Mauritius,Africa,BCG,99.0
AFR,MUS,Mauritius,Africa,DiphCV4,55.0
AFR,MUS,Mauritius,Africa,DiphCV5,35.0
AFR,MUS,Mauritius,Africa,DTP1,98.0
AFR,MUS,Mauritius,Africa,DTP3,97.0
AFR,MUS,Mauritius,Africa,HepB3,97.0
AFR,MUS,Mauritius,Africa,Hib3,97.0
AFR,MUS,Mauritius,Africa,HPVfem,70.0
AFR,MUS,Mauritius,Africa,IPV1,98.0
AFR,MUS,Mauritius,Africa,IPV1frac,55.0
AFR,MUS,Mauritius,Africa,MCV1,99.0
AFR,MUS,Mauritius,Africa,MCV2,99.0
AFR,MUS,Mauritius,Africa,PCV1,98.0
AFR,MUS,Mauritius,Africa,PCV2,98.0
AFR,MUS,Mauritius,Africa,PCV3,96.0
AFR,MUS,Mauritius,Africa,PerCV4,55.0
AFR,MUS,Mauritius,Africa,Pol3,98.0
AFR,MUS,Mauritius,Africa,RCV1,99.0
AFR,MUS,Mauritius,Africa,Rota1,96.0
AFR,MUS,Mauritius,Africa,RotaC,95.0
AFR,MUS,Mauritius,Africa,TT2plus,75.0
AFR,MUS,Mauritius,Africa,TTCV4,55.0
AFR,MUS,Mauritius,Africa,TTCV5,35.0
AMR,MEX,Mexico,North America,BCG,96.0
AMR,MEX,Mexico,North America,DiphCV4,82.0
AMR,MEX,Mexico,North America,DiphCV5,92.0
AMR,MEX,Mexico,North America,DTP1,90.0
AMR,MEX,Mexico,North America,DTP3,88.0
AMR,MEX,Mexico,North America,HepB_BDall,99.0
AMR,MEX,Mexico,North America,HepB3,55.0
AMR,MEX,Mexico,North America,Hib3,88.0
AMR,MEX,Mexico,North America,HPVfem,98.0
AMR,MEX,Mexico,North America,IPV1,90.0
AMR,MEX,Mexico,North America,MCV1,97.0
AMR,MEX,Mexico,North America,MCV2,99.0
AMR,MEX,Mexico,North America,PCV1,89.0
AMR,MEX,Mexico,North America,PCV2,90.0
AMR,MEX,Mexico,North America,PCV3,88.0
AMR,MEX,Mexico,North America,PerCV4,82.0
AMR,MEX,Mexico,North America,Pol3,88.0
AMR,MEX,Mexico,North America,RCV1,97.0
AMR,MEX,Mexico,North America,Rota1,89.0
AMR,MEX,Mexico,North America,RotaC,77.0
AMR,MEX,Mexico,North America,TT2plus,99.0
AMR,MEX,Mexico,North America,TTCV4,82.0
AMR,MEX,Mexico,North America,TTCV5,92.0
WPR,FSM,Micronesia (Federated States of),Australia,BCG,80.0
WPR,FSM,Micronesia (Federated States of),Australia,DiphCV4,46.0
WPR,FSM,Micronesia (Federated States of),Australia,DiphCV5,57.0
WPR,FSM,Micronesia (Federated States of),Australia,DTP1,97.0
WPR,FSM,Micronesia (Federated States of),Australia,DTP3,75.0
WPR,FSM,Micronesia (Federated States of),Australia,HepB_BD,75.0
WPR,FSM,Micronesia (Federated States of),Australia,HepB_BDall,83.0
WPR,FSM,Micronesia (Federated States of),Australia,HepB3,83.0
WPR,FSM,Micronesia (Federated States of),Australia,Hib3,59.0
WPR,FSM,Micronesia (Federated States of),Australia,HPVfem,65.0
WPR,FSM,Micronesia (Federated States of),Australia,IPV1,97.0
WPR,FSM,Micronesia (Federated States of),Australia,MCV1,73.0
WPR,FSM,Micronesia (Federated States of),Australia,MCV2,48.0
WPR,FSM,Micronesia (Federated States of),Australia,PCV1,95.0
WPR,FSM,Micronesia (Federated States of),Australia,PCV2,83.0
WPR,FSM,Micronesia (Federated States of),Australia,PCV3,67.0
WPR,FSM,Micronesia (Federated States of),Australia,PerCV4,46.0
WPR,FSM,Micronesia (Federated States of),Australia,Pol3,75.0
WPR,FSM,Micronesia (Federated States of),Australia,RCV1,73.0
WPR,FSM,Micronesia (Federated States of),Australia,Rota1,68.0
WPR,FSM,Micronesia (Federated States of),Australia,RotaC,52.0
WPR,FSM,Micronesia (Federated States of),Australia,TTCV4,46.0
WPR,FSM,Micronesia (Federated States of),Australia,TTCV5,57.0
EUR,MCO,Monaco,Europe,DiphCV4,99.0
EUR,MCO,Monaco,Europe,DTP1,99.0
EUR,MCO,Monaco,Europe,DTP3,99.0
EUR,MCO,Monaco,Europe,IPV1,99.0
EUR,MCO,Monaco,Europe,MCV1,88.0
EUR,MCO,Monaco,Europe,MCV2,79.0
EUR,MCO,Monaco,Europe,Pol3,99.0
EUR,MCO,Monaco,Europe,RCV1,88.0
EUR,MCO,Monaco,Europe,TTCV4,99.0
WPR,MNG,Mongolia,Asia,BCG,100.0
WPR,MNG,Mongolia,Asia,DiphCV4,97.0
WPR,MNG,Mongolia,Asia,DiphCV5,94.0
WPR,MNG,Mongolia,Asia,DTP1,99.0
WPR,MNG,Mongolia,Asia,DTP3,99.0
WPR,MNG,Mongolia,Asia,HepB_BD,98.0
WPR,MNG,Mongolia,Asia,HepB_BDall,100.0
WPR,MNG,Mongolia,Asia,HepB3,99.0
WPR,MNG,Mongolia,Asia,Hib3,99.0
WPR,MNG,Mongolia,Asia,MCV1,99.0
WPR,MNG,Mongolia,Asia,MCV2,98.0
WPR,MNG,Mongolia,Asia,PCV1,99.0
WPR,MNG,Mongolia,Asia,PCV2,99.0
WPR,MNG,Mongolia,Asia,PCV3,98.0
WPR,MNG,Mongolia,Asia,Pol3,99.0
WPR,MNG,Mongolia,Asia,RCV1,99.0
WPR,MNG,Mongolia,Asia,TTCV4,97.0
WPR,MNG,Mongolia,Asia,TTCV5,94.0
WPR,MNG,Mongolia,Asia,VAD1,90.0
EMR,MAR,Morocco,Africa,BCG,99.0
EMR,MAR,Morocco,Africa,DiphCV4,99.0
EMR,MAR,Morocco,Africa,DiphCV5,80.0
EMR,MAR,Morocco,Africa,DTP1,99.0
EMR,MAR,Morocco,Africa,DTP3,99.0
EMR,MAR,Morocco,Africa,HepB_BD,60.0
EMR,MAR,Morocco,Africa,HepB_BDall,99.0
EMR,MAR,Morocco,Africa,HepB3,99.0
EMR,MAR,Morocco,Africa,Hib3,99.0
EMR,MAR,Morocco,Africa,IPV1,80.0
EMR,MAR,Morocco,Africa,MCV1,99.0
EMR,MAR,Morocco,Africa,MCV2,99.0
EMR,MAR,Morocco,Africa,PAB,84.0
EMR,MAR,Morocco,Africa,PCV1,99.0
EMR,MAR,Morocco,Africa,PCV2,99.0
EMR,MAR,Morocco,Africa,PCV3,99.0
EMR,MAR,Morocco,Africa,PerCV4,99.0
EMR,MAR,Morocco,Africa,Pol3,99.0
